Fecha,Tipo de Indicador,Indicador,Entidad,Valor
2023-03-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Pichincha,11.19300719402968
2023-03-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Interamericano de Finanzas,6.7149806589134275
2023-03-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Scotiabank Perú,7.456445246558651
2023-03-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Citibank,4.3805800740177325
2023-03-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Interbank,8.802582595254028
2023-03-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Mibanco,18.503916130586877
2023-03-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. GNB,7.364926609725019
2023-03-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Falabella Perú,24.30618293790829
2023-03-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Santander Perú,6.895609550960831
2023-03-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Ripley,21.519277822171347
2023-03-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Alfin Banco,32.517782284813244
2023-03-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. ICBC,3.531039999429527
2023-03-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Bank of China,4.131875262813042
2023-03-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. BCI Perú,6.67193696681642
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. BBVA Perú,10698.0
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,BANCOM,2490.0
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. De Crédito del Perú,5122.0
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. Pichincha,5597.0
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. Interamericano de Finanzas,9793.0
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,Scotiabank Perú,10021.0
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,Citibank,7446.0
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,Interbank,7170.0
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,Mibanco,1393.0
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. GNB,5975.0
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. Falabella Perú,2367.0
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. Santander Perú,31952.0
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. Ripley,1124.0
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,Alfin Banco,608.0
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. ICBC,16869.0
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,Bank of China,3291.0
2023-03-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. BCI Perú,8014.0
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. BBVA Perú,220821.3753583062
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,BANCOM,79169.20284210527
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. De Crédito del Perú,365587.60246200603
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. Pichincha,143568.31775
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. Interamericano de Finanzas,202352.49246875
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,Scotiabank Perú,229972.64401578947
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,Citibank,6186687.63
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,Interbank,303276.19644666667
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,Mibanco,32445.726332179933
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. GNB,313382.81515384617
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. Falabella Perú,61772.80798113207
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. Santander Perú,5859064.826
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. Ripley,50889.3070909091
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,Alfin Banco,17453.43519607843
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. ICBC,1728133.38
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,Bank of China,361995.556
2023-03-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. BCI Perú,249465.103
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. BBVA Perú,18.404764953629442
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,BANCOM,4.032277216288174
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. De Crédito del Perú,22.12948920399829
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Pichincha,-0.3309806428494045
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Interamericano de Finanzas,12.022077130182504
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Scotiabank Perú,12.780616295842782
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Citibank,33.62018956564867
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Interbank,17.3364488490692
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Mibanco,15.119173570203262
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. GNB,3.735704656318064
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Falabella Perú,-0.8287890859930985
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Santander Perú,16.0544075722194
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Ripley,-6.096887207520537
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Alfin Banco,2.875139501455199
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. ICBC,16.460326450662805
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Bank of China,3.4340448598377287
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. BCI Perú,-11.0623484525122
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. BBVA Perú,1.9633583018787044
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,BANCOM,0.6869079767220974
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. De Crédito del Perú,2.5872230143395516
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Pichincha,-0.028558564198030056
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Interamericano de Finanzas,0.9412432908850266
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Scotiabank Perú,1.7428919581852373
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Citibank,3.962166463445391
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Interbank,1.7474430215327228
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Mibanco,2.292780522419739
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. GNB,0.5198113095723316
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Falabella Perú,-0.14920278149786922
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Santander Perú,1.8498364509188265
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Ripley,-1.034651319753984
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Alfin Banco,0.19652076346092628
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. ICBC,1.7211371368954163
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Bank of China,1.2962066524338427
2023-03-31,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. BCI Perú,-4.853446058954529
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,B. BBVA Perú,29.72
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,BANCOM,22.95
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,B. De Crédito del Perú,29.87
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,B. Pichincha,20.09
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,B. Interamericano de Finanzas,28.89
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,Scotiabank Perú,23.7
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,Citibank,101.37
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,Interbank,30.37
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,Mibanco,23.31
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,B. GNB,43.55
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,B. Falabella Perú,22.31
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,B. Santander Perú,68.38
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,B. Ripley,33.12
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,Alfin Banco,27.69
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,B. ICBC,146.9
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,Bank of China,474.1
2023-03-31,LIQUIDEZ,Ratio de Liquidez MN,B. BCI Perú,245.22
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,B. BBVA Perú,45.64
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,BANCOM,78.05
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,B. De Crédito del Perú,49.68
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,B. Pichincha,39.05
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,B. Interamericano de Finanzas,48.32
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,Scotiabank Perú,31.41
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,Citibank,60.74
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,Interbank,57.6
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,Mibanco,170.49
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,B. GNB,94.5
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,B. Falabella Perú,69.21
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,B. Santander Perú,36.36
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,B. Ripley,552.53
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,Alfin Banco,89.52
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,B. ICBC,51.71
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,Bank of China,99.79
2023-03-31,LIQUIDEZ,Ratio de Liquidez ME,B. BCI Perú,68.06
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. BBVA Perú,0.23
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,BANCOM,1.87
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. De Crédito del Perú,0.13
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. Pichincha,0.78
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. Interamericano de Finanzas,0.18
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Scotiabank Perú,0.22
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Citibank,0.6
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Interbank,0.3
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Mibanco,5.35
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. GNB,1.02
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. Falabella Perú,0.0
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. Santander Perú,0.33
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. Ripley,0.0
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Alfin Banco,8.11
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. ICBC,2.07
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Bank of China,2.41
2023-03-31,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. BCI Perú,12.82
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. BBVA Perú,1.14
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,BANCOM,6.01
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. De Crédito del Perú,1.37
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. Pichincha,2.25
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. Interamericano de Finanzas,2.06
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Scotiabank Perú,1.16
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Citibank,0.18
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Interbank,2.28
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Mibanco,105.83
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. GNB,15.01
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. Falabella Perú,0.0
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. Santander Perú,0.91
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. Ripley,0.0
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Alfin Banco,3.9
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. ICBC,2.95
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Bank of China,7.0
2023-03-31,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. BCI Perú,18.45
2024-03-31,SOLVENCIA,Ratio de Capital Global,B. BBVA Perú,16.04185245621433
2024-03-31,SOLVENCIA,Ratio de Capital Global,BANCOM,13.228238068937753
2024-03-31,SOLVENCIA,Ratio de Capital Global,B. De Crédito del Perú,18.278196354355785
2024-03-31,SOLVENCIA,Ratio de Capital Global,B. Pichincha,12.07315391674294
2024-03-31,SOLVENCIA,Ratio de Capital Global,B. Interamericano de Finanzas,14.489824963191907
2024-03-31,SOLVENCIA,Ratio de Capital Global,Scotiabank Perú,15.416412868885383
2024-03-31,SOLVENCIA,Ratio de Capital Global,Citibank,25.645113950208696
2024-03-31,SOLVENCIA,Ratio de Capital Global,Interbank,16.410724264233348
2024-03-31,SOLVENCIA,Ratio de Capital Global,Mibanco,21.167808145031664
2024-03-31,SOLVENCIA,Ratio de Capital Global,B. GNB,15.143625291238347
2024-03-31,SOLVENCIA,Ratio de Capital Global,B. Falabella Perú,18.8756529918444
2024-03-31,SOLVENCIA,Ratio de Capital Global,B. Santander Perú,18.038441053118248
2024-03-31,SOLVENCIA,Ratio de Capital Global,B. Ripley,15.553774227851648
2024-03-31,SOLVENCIA,Ratio de Capital Global,Alfin Banco,13.486734838928555
2024-03-31,SOLVENCIA,Ratio de Capital Global,B. ICBC,39.76749836635612
2024-03-31,SOLVENCIA,Ratio de Capital Global,Bank of China,55.29978878897634
2024-03-31,SOLVENCIA,Ratio de Capital Global,B. BCI Perú,36.40721912849866
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. BBVA Perú,8.64
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,BANCOM,4.67
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. De Crédito del Perú,8.22
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. Pichincha,8.05
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. Interamericano de Finanzas,12.27
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,Scotiabank Perú,5.98
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,Citibank,12.25
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,Interbank,8.28
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,Mibanco,6.61
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. GNB,6.67
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. Falabella Perú,4.05
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. Santander Perú,7.77
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. Ripley,3.94
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,Alfin Banco,5.5
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. ICBC,4.46
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,Bank of China,8.59
2024-03-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. BCI Perú,1.53
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. BBVA Perú,4.65
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,BANCOM,4.17
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. De Crédito del Perú,4.37
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Pichincha,7.15
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Interamericano de Finanzas,4.02
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Scotiabank Perú,4.82
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Citibank,0.0
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Interbank,3.69
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Mibanco,6.73
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. GNB,3.34
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Falabella Perú,5.98
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Santander Perú,1.54
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Ripley,5.54
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Alfin Banco,4.66
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. ICBC,1.9
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Bank of China,0.0
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. BCI Perú,1.75
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. BBVA Perú,3.957125822300325
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,BANCOM,3.951338011515114
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. De Crédito del Perú,3.478622602203301
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Pichincha,6.4928986490790725
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Interamericano de Finanzas,3.4178240811824288
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Scotiabank Perú,3.8681485219524707
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Citibank,0.0
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Interbank,3.2330291175496093
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Mibanco,7.266079768082598
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. GNB,3.228750027834076
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Falabella Perú,5.433590482478326
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Santander Perú,1.2769185425353897
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Ripley,4.964611109425572
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Alfin Banco,3.792428793535928
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. ICBC,0.0
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Bank of China,0.0
2024-03-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. BCI Perú,1.746624305301445
2024-03-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. BBVA Perú,2.49
2024-03-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,BANCOM,3.25
2024-03-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. De Crédito del Perú,2.08
2024-03-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Pichincha,3.34
2024-03-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Interamericano de Finanzas,1.21
2024-03-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Scotiabank Perú,3.33
2024-03-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Citibank,0.0
2024-03-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Interbank,1.02
2024-03-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Mibanco,0.8
2024-03-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. GNB,2.28
2024-03-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Falabella Perú,2.02
2024-03-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Santander Perú,2.19
